license,name,count
cc0-1.0,1C Enterprise,1
cc0-1.0,Clarion,1
cc0-1.0,Bison,1
cc0-1.0,DOT,1
bsd-3-clause,Python,44616
bsd-3-clause,JavaScript,41964
bsd-3-clause,Shell,40360
bsd-3-clause,CSS,36227
bsd-3-clause,HTML,30751
bsd-3-clause,PHP,23106
bsd-3-clause,C,22218
bsd-3-clause,Makefile,20814
bsd-3-clause,C++,20127
bsd-3-clause,Ruby,13331
bsd-3-clause,Java,12425
bsd-3-clause,Haskell,11838
bsd-3-clause,Batchfile,10769
bsd-3-clause,Objective-C,8847
bsd-3-clause,Go,7703
bsd-3-clause,ApacheConf,6021
bsd-3-clause,Perl,5770
bsd-3-clause,CMake,5585
bsd-3-clause,C#,4081
bsd-3-clause,Assembly,3295
bsd-3-clause,CoffeeScript,2532
bsd-3-clause,Lua,2074
bsd-3-clause,TeX,1956
bsd-3-clause,Objective-C++,1949
bsd-3-clause,Dart,1874
bsd-3-clause,PowerShell,1816
bsd-3-clause,XSLT,1741
bsd-3-clause,Smarty,1569
bsd-3-clause,Scala,1535
bsd-3-clause,Matlab,1532
bsd-3-clause,Groff,1512
bsd-3-clause,TypeScript,1428
bsd-3-clause,Protocol Buffer,1412
bsd-3-clause,Erlang,1357
bsd-3-clause,Emacs Lisp,1254
bsd-3-clause,Tcl,1222
bsd-3-clause,Swift,1181
bsd-3-clause,Scheme,1158
bsd-3-clause,R,1077
bsd-3-clause,ASP,1076
bsd-3-clause,Prolog,1034
bsd-3-clause,Awk,1024
bsd-3-clause,Jupyter Notebook,1011
bsd-3-clause,Groovy,897
bsd-3-clause,Yacc,891
bsd-3-clause,M4,830
bsd-3-clause,Dockerfile,806
bsd-3-clause,Elm,781
bsd-3-clause,VimL,765
bsd-3-clause,AppleScript,741
bsd-3-clause,QMake,731
bsd-3-clause,GLSL,722
bsd-3-clause,ActionScript,711
bsd-3-clause,Rust,707
bsd-3-clause,IDL,653
bsd-3-clause,Nginx,640
bsd-3-clause,PLpgSQL,634
bsd-3-clause,Cuda,623
bsd-3-clause,Pascal,619
bsd-3-clause,Nix,613
bsd-3-clause,OCaml,610
bsd-3-clause,Logos,604
bsd-3-clause,Visual Basic,591
bsd-3-clause,Common Lisp,588
bsd-3-clause,Clojure,533
bsd-3-clause,D,532
bsd-3-clause,Arduino,528
bsd-3-clause,FORTRAN,510
bsd-3-clause,Puppet,500
bsd-3-clause,Lex,489
bsd-3-clause,Roff,460
bsd-3-clause,PLSQL,457
bsd-3-clause,Cucumber,446
bsd-3-clause,Perl6,413
bsd-3-clause,M,364
bsd-3-clause,QML,364
bsd-3-clause,DTrace,354
bsd-3-clause,Elixir,350
bsd-3-clause,Fortran,314
bsd-3-clause,Standard ML,279
bsd-3-clause,Haxe,274
bsd-3-clause,GAP,273
bsd-3-clause,Verilog,264
bsd-3-clause,NSIS,255
bsd-3-clause,Racket,246
bsd-3-clause,Gnuplot,234
bsd-3-clause,Vim script,226
bsd-3-clause,Julia,226
bsd-3-clause,Inno Setup,221
bsd-3-clause,ColdFusion,218
bsd-3-clause,SQLPL,213
bsd-3-clause,VHDL,211
bsd-3-clause,Ada,198
bsd-3-clause,Smalltalk,194
bsd-3-clause,Forth,194
bsd-3-clause,Handlebars,191
bsd-3-clause,F#,189
bsd-3-clause,Mako,185
bsd-3-clause,MATLAB,179
bsd-3-clause,Bison,174
bsd-3-clause,XQuery,174
bsd-3-clause,TSQL,172
bsd-3-clause,Vala,171
bsd-3-clause,LiveScript,168
bsd-3-clause,nesC,168
bsd-3-clause,Thrift,167
bsd-3-clause,Hack,164
bsd-3-clause,ANTLR,162
bsd-3-clause,Eiffel,160
bsd-3-clause,PostScript,156
bsd-3-clause,Kotlin,154
bsd-3-clause,Apex,153
bsd-3-clause,COBOL,152
bsd-3-clause,AutoHotkey,150
bsd-3-clause,DIGITAL Command Language,147
bsd-3-clause,Liquid,143
bsd-3-clause,Mathematica,141
bsd-3-clause,OpenSCAD,141
bsd-3-clause,Io,137
bsd-3-clause,LSL,136
bsd-3-clause,ABAP,131
bsd-3-clause,Processing,131
bsd-3-clause,JSONiq,131
bsd-3-clause,Gherkin,128
bsd-3-clause,Rebol,128
bsd-3-clause,Volt,123
bsd-3-clause,PureScript,119
bsd-3-clause,Cirru,117
bsd-3-clause,Mask,117
bsd-3-clause,SourcePawn,111
bsd-3-clause,XML,111
bsd-3-clause,OpenEdge ABL,106
bsd-3-clause,Ragel in Ruby Host,102
bsd-3-clause,CartoCSS,102
bsd-3-clause,DOT,99
bsd-3-clause,Lean,99
bsd-3-clause,Coq,96
bsd-3-clause,LLVM,95
bsd-3-clause,Idris,93
bsd-3-clause,MoonScript,92
bsd-3-clause,NewLisp,91
bsd-3-clause,Vue,85
bsd-3-clause,Crystal,84
bsd-3-clause,KiCad,78
bsd-3-clause,Stata,77
bsd-3-clause,SystemVerilog,74
bsd-3-clause,Diff,72
bsd-3-clause,Mercury,72
bsd-3-clause,AGS Script,67
bsd-3-clause,Gettext Catalog,67
bsd-3-clause,Nimrod,67
bsd-3-clause,Slash,65
bsd-3-clause,Eagle,62
bsd-3-clause,GDB,61
bsd-3-clause,Game Maker Language,61
bsd-3-clause,SuperCollider,60
bsd-3-clause,FreeMarker,59
bsd-3-clause,Brainfuck,59
bsd-3-clause,XS,58
bsd-3-clause,Perl 6,57
bsd-3-clause,PureBasic,56
bsd-3-clause,Scilab,55
bsd-3-clause,Meson,54
bsd-3-clause,UrWeb,54
bsd-3-clause,GCC Machine Description,53
bsd-3-clause,Nim,52
bsd-3-clause,Max,51
bsd-3-clause,SaltStack,51
bsd-3-clause,SQL,50
bsd-3-clause,SAS,48
bsd-3-clause,CLIPS,44
bsd-3-clause,Pure Data,42
bsd-3-clause,EmberScript,41
bsd-3-clause,SWIG,41
bsd-3-clause,sed,40
bsd-3-clause,Bro,40
bsd-3-clause,HCL,39
bsd-3-clause,Agda,39
bsd-3-clause,FLUX,38
bsd-3-clause,Boo,36
bsd-3-clause,Module Management System,35
bsd-3-clause,Web Ontology Language,32
bsd-3-clause,Limbo,32
bsd-3-clause,AMPL,31
bsd-3-clause,LabVIEW,29
bsd-3-clause,Frege,26
bsd-3-clause,Nemerle,26
bsd-3-clause,AspectJ,25
bsd-3-clause,Starlark,24
bsd-3-clause,POV-Ray SDL,24
bsd-3-clause,AutoIt,24
bsd-3-clause,RenderScript,23
bsd-3-clause,Rich Text Format,23
bsd-3-clause,E,22
bsd-3-clause,HLSL,22
bsd-3-clause,Ragel,21
bsd-3-clause,Brightscript,21
bsd-3-clause,eC,21
bsd-3-clause,Isabelle,21
bsd-3-clause,API Blueprint,20
bsd-3-clause,Lasso,19
bsd-3-clause,RobotFramework,19
bsd-3-clause,Modelica,19
bsd-3-clause,MAXScript,19
bsd-3-clause,Gosu,18
bsd-3-clause,Papyrus,18
bsd-3-clause,Csound Document,17
bsd-3-clause,ShaderLab,17
bsd-3-clause,LilyPond,16
bsd-3-clause,PAWN,16
bsd-3-clause,Visual Basic .NET,15
bsd-3-clause,Zephir,15
bsd-3-clause,Nu,15
bsd-3-clause,XC,14
bsd-3-clause,Delphi,14
bsd-3-clause,DM,14
bsd-3-clause,Terra,14
bsd-3-clause,Jasmin,14
bsd-3-clause,BitBake,14
bsd-3-clause,Arc,14
bsd-3-clause,Objective-J,14
bsd-3-clause,Stan,12
bsd-3-clause,Clean,12
bsd-3-clause,Cap'n Proto,12
bsd-3-clause,Clarion,11
bsd-3-clause,Dylan,11
bsd-3-clause,Pike,11
bsd-3-clause,UnrealScript,11
bsd-3-clause,wdl,11
bsd-3-clause,Squirrel,11
bsd-3-clause,Vim Snippet,10
bsd-3-clause,Xtend,10
bsd-3-clause,SMT,10
bsd-3-clause,IGOR Pro,10
bsd-3-clause,Red,10
bsd-3-clause,VBScript,10
bsd-3-clause,VCL,10
bsd-3-clause,GAMS,9
bsd-3-clause,mupad,9
bsd-3-clause,Inform 7,9
bsd-3-clause,Harbour,8
bsd-3-clause,RAML,8
bsd-3-clause,xBase,8
bsd-3-clause,GDScript,8
bsd-3-clause,Pawn,7
bsd-3-clause,1C Enterprise,7
bsd-3-clause,Fancy,7
bsd-3-clause,wisp,7
bsd-3-clause,AngelScript,7
bsd-3-clause,Shen,7
bsd-3-clause,BlitzBasic,7
bsd-3-clause,SCSS,6
bsd-3-clause,Raku,6
bsd-3-clause,WebAssembly,6
bsd-3-clause,Parrot,5
bsd-3-clause,Augeas,5
bsd-3-clause,Modula-2,5
bsd-3-clause,Turing,5
bsd-3-clause,YARA,5
bsd-3-clause,Component Pascal,5
bsd-3-clause,PigLatin,5
bsd-3-clause,Hy,5
bsd-3-clause,Grammatical Framework,5
bsd-3-clause,VBA,5
bsd-3-clause,V,4
bsd-3-clause,Oxygene,4
bsd-3-clause,Redcode,4
bsd-3-clause,LOLCODE,4
bsd-3-clause,q,4
bsd-3-clause,YASnippet,4
bsd-3-clause,Zimpl,4
bsd-3-clause,Chapel,4
bsd-3-clause,ATS,4
bsd-3-clause,Xojo,4
bsd-3-clause,WebIDL,4
bsd-3-clause,NetLogo,4
bsd-3-clause,ooc,3
bsd-3-clause,Alloy,3
bsd-3-clause,BlitzMax,3
bsd-3-clause,Dhall,3
bsd-3-clause,KRL,3
bsd-3-clause,Opa,3
bsd-3-clause,Oz,3
bsd-3-clause,ChucK,3
bsd-3-clause,SmPL,3
bsd-3-clause,XProc,3
bsd-3-clause,HyPhy,3
bsd-3-clause,Grace,3
bsd-3-clause,G-code,3
bsd-3-clause,SQF,3
bsd-3-clause,Bluespec,3
bsd-3-clause,REALbasic,3
bsd-3-clause,RPC,3
bsd-3-clause,PicoLisp,3
bsd-3-clause,Kit,3
bsd-3-clause,Moocode,2
bsd-3-clause,Click,2
bsd-3-clause,Genshi,2
bsd-3-clause,Metal,2
bsd-3-clause,NCL,2
bsd-3-clause,EQ,2
bsd-3-clause,KiCad Layout,2
bsd-3-clause,APL,2
bsd-3-clause,Smali,2
bsd-3-clause,Cool,2
bsd-3-clause,ObjectScript,2
bsd-3-clause,Zeek,2
bsd-3-clause,Csound,2
bsd-3-clause,SRecode Template,2
bsd-3-clause,Pan,2
bsd-3-clause,Nit,2
bsd-3-clause,JFlex,2
bsd-3-clause,TXL,2
bsd-3-clause,Asymptote,1
bsd-3-clause,Charity,1
bsd-3-clause,MQL4,1
bsd-3-clause,PowerBuilder,1
bsd-3-clause,REXX,1
bsd-3-clause,Jolie,1
bsd-3-clause,P4,1
bsd-3-clause,Faust,1
bsd-3-clause,Markdown,1
bsd-3-clause,Common Workflow Language,1
bsd-3-clause,RUNOFF,1
bsd-3-clause,DCPU-16 ASM,1
bsd-3-clause,Rascal,1
bsd-3-clause,MQL5,1
bsd-3-clause,Mustache,1
bsd-3-clause,Pony,1
bsd-3-clause,Factor,1
bsd-3-clause,Ceylon,1
bsd-3-clause,Cycript,1
bsd-3-clause,Dogescript,1
bsd-3-clause,Ecl,1
bsd-3-clause,Golo,1
bsd-3-clause,J,1
bsd-3-clause,Logtalk,1
bsd-3-clause,LookML,1
bsd-3-clause,LoomScript,1
bsd-3-clause,MTML,1
bsd-3-clause,Monkey,1
bsd-3-clause,NetLinx,1
bsd-3-clause,NetLinx+ERB,1
bsd-3-clause,Omgrofl,1
bsd-3-clause,Opal,1
bsd-3-clause,Ox,1
bsd-3-clause,PogoScript,1
bsd-3-clause,Propeller Spin,1
bsd-3-clause,ShellSession,1
bsd-3-clause,Tea,1
bsd-3-clause,Slice,1
bsd-3-clause,Mirah,1
bsd-2-clause,Python,14210
bsd-2-clause,Shell,13724
bsd-2-clause,JavaScript,10945
bsd-2-clause,C,8639
bsd-2-clause,HTML,8582
bsd-2-clause,CSS,7620
bsd-2-clause,C++,7235
bsd-2-clause,Makefile,7056
bsd-2-clause,Ruby,5309
bsd-2-clause,Java,3695
bsd-2-clause,Go,3288
bsd-2-clause,Objective-C,3084
bsd-2-clause,PHP,3069
bsd-2-clause,Perl,2937
bsd-2-clause,CMake,1830
bsd-2-clause,Batchfile,1612
bsd-2-clause,C#,1520
bsd-2-clause,Haskell,1218
bsd-2-clause,Groff,1210
bsd-2-clause,Matlab,1022
bsd-2-clause,Assembly,965
bsd-2-clause,PostScript,860
bsd-2-clause,Lua,834
bsd-2-clause,Scala,628
bsd-2-clause,VimL,578
bsd-2-clause,CoffeeScript,574
bsd-2-clause,TeX,519
bsd-2-clause,Swift,477
bsd-2-clause,PowerShell,463
bsd-2-clause,Erlang,450
bsd-2-clause,R,418
bsd-2-clause,Emacs Lisp,408
bsd-2-clause,Dockerfile,389
bsd-2-clause,Handlebars,358
bsd-2-clause,Common Lisp,355
bsd-2-clause,Jupyter Notebook,343
bsd-2-clause,Vim script,328
bsd-2-clause,M4,320
bsd-2-clause,Puppet,320
bsd-2-clause,Rust,319
bsd-2-clause,Smarty,319
bsd-2-clause,Arduino,318
bsd-2-clause,ApacheConf,318
bsd-2-clause,XSLT,316
bsd-2-clause,Dart,314
bsd-2-clause,M,313
bsd-2-clause,QMake,290
bsd-2-clause,Objective-C++,289
bsd-2-clause,Nginx,279
bsd-2-clause,Scheme,271
bsd-2-clause,Roff,270
bsd-2-clause,Groovy,257
bsd-2-clause,GLSL,250
bsd-2-clause,OCaml,244
bsd-2-clause,Prolog,240
bsd-2-clause,Clojure,227
bsd-2-clause,Cuda,205
bsd-2-clause,Protocol Buffer,205
bsd-2-clause,TypeScript,200
bsd-2-clause,Visual Basic,193
bsd-2-clause,Tcl,175
bsd-2-clause,Perl6,165
bsd-2-clause,Awk,156
bsd-2-clause,Pascal,156
bsd-2-clause,Julia,155
bsd-2-clause,D,153
bsd-2-clause,Yacc,145
bsd-2-clause,XS,144
bsd-2-clause,Haxe,142
bsd-2-clause,LabVIEW,137
bsd-2-clause,ActionScript,125
bsd-2-clause,FORTRAN,123
bsd-2-clause,ASP,122
bsd-2-clause,Elixir,122
bsd-2-clause,Smalltalk,121
bsd-2-clause,Lex,121
bsd-2-clause,PLpgSQL,121
bsd-2-clause,Verilog,118
bsd-2-clause,Mako,107
bsd-2-clause,NSIS,97
bsd-2-clause,Standard ML,90
bsd-2-clause,F#,89
bsd-2-clause,Gnuplot,88
bsd-2-clause,Racket,86
bsd-2-clause,GAP,81
bsd-2-clause,Mathematica,76
bsd-2-clause,MATLAB,73
bsd-2-clause,Logos,69
bsd-2-clause,VHDL,68
bsd-2-clause,Nix,67
bsd-2-clause,OpenEdge ABL,66
bsd-2-clause,Fortran,64
bsd-2-clause,Cucumber,61
bsd-2-clause,IDL,60
bsd-2-clause,Kotlin,60
bsd-2-clause,SuperCollider,60
bsd-2-clause,QML,59
bsd-2-clause,SourcePawn,58
bsd-2-clause,TSQL,58
bsd-2-clause,Inno Setup,55
bsd-2-clause,PLSQL,55
bsd-2-clause,HCL,54
bsd-2-clause,Processing,54
bsd-2-clause,Ada,53
bsd-2-clause,Coq,51
bsd-2-clause,AppleScript,50
bsd-2-clause,DIGITAL Command Language,50
bsd-2-clause,SAS,49
bsd-2-clause,Thrift,47
bsd-2-clause,Module Management System,47
bsd-2-clause,Perl 6,44
bsd-2-clause,Rebol,44
bsd-2-clause,LLVM,43
bsd-2-clause,SQLPL,43
bsd-2-clause,ColdFusion,38
bsd-2-clause,Mercury,38
bsd-2-clause,NewLisp,37
bsd-2-clause,GDB,37
bsd-2-clause,Scilab,37
bsd-2-clause,Bison,37
bsd-2-clause,Vue,36
bsd-2-clause,OpenSCAD,36
bsd-2-clause,Brainfuck,36
bsd-2-clause,DTrace,36
bsd-2-clause,Gherkin,35
bsd-2-clause,SystemVerilog,33
bsd-2-clause,ANTLR,33
bsd-2-clause,AutoHotkey,32
bsd-2-clause,Factor,31
bsd-2-clause,Pony,31
bsd-2-clause,LiveScript,30
bsd-2-clause,Forth,30
bsd-2-clause,FreeMarker,30
bsd-2-clause,eC,29
bsd-2-clause,Eagle,29
bsd-2-clause,Diff,28
bsd-2-clause,XML,27
bsd-2-clause,CLIPS,27
bsd-2-clause,Ragel in Ruby Host,27
bsd-2-clause,Clean,27
bsd-2-clause,Vala,26
bsd-2-clause,Elm,24
bsd-2-clause,Game Maker Language,24
bsd-2-clause,XQuery,23
bsd-2-clause,KiCad,23
bsd-2-clause,Hack,23
bsd-2-clause,Apex,22
bsd-2-clause,Nimrod,22
bsd-2-clause,Cap'n Proto,22
bsd-2-clause,XProc,22
bsd-2-clause,Stata,22
bsd-2-clause,Boo,21
bsd-2-clause,Bro,21
bsd-2-clause,Dylan,21
bsd-2-clause,Objective-J,20
bsd-2-clause,Idris,20
bsd-2-clause,Meson,20
bsd-2-clause,Ragel,19
bsd-2-clause,Gosu,19
bsd-2-clause,HyPhy,19
bsd-2-clause,HLSL,19
bsd-2-clause,Limbo,19
bsd-2-clause,nesC,19
bsd-2-clause,Logtalk,18
bsd-2-clause,Xtend,18
bsd-2-clause,DOT,18
bsd-2-clause,EmberScript,18
bsd-2-clause,FLUX,18
bsd-2-clause,Rich Text Format,18
bsd-2-clause,SaltStack,17
bsd-2-clause,Lasso,16
bsd-2-clause,MoonScript,16
bsd-2-clause,Nemerle,16
bsd-2-clause,Agda,16
bsd-2-clause,Max,16
bsd-2-clause,Ioke,15
bsd-2-clause,Isabelle,15
bsd-2-clause,PAWN,15
bsd-2-clause,AGS Script,15
bsd-2-clause,Delphi,14
bsd-2-clause,Fancy,14
bsd-2-clause,Fantom,14
bsd-2-clause,Ceylon,13
bsd-2-clause,COBOL,13
bsd-2-clause,xBase,13
bsd-2-clause,AutoIt,12
bsd-2-clause,Pure Data,11
bsd-2-clause,Ecl,11
bsd-2-clause,Monkey,11
bsd-2-clause,Opa,11
bsd-2-clause,PogoScript,11
bsd-2-clause,sed,11
bsd-2-clause,BlitzBasic,11
bsd-2-clause,Oz,10
bsd-2-clause,Eiffel,10
bsd-2-clause,Hy,10
bsd-2-clause,Liquid,10
bsd-2-clause,Modelica,10
bsd-2-clause,PigLatin,10
bsd-2-clause,RobotFramework,10
bsd-2-clause,Nu,9
bsd-2-clause,VCL,9
bsd-2-clause,Cirru,9
bsd-2-clause,Inform 7,9
bsd-2-clause,LSL,9
bsd-2-clause,Moocode,9
bsd-2-clause,Pike,9
bsd-2-clause,ShellSession,9
bsd-2-clause,UnrealScript,9
bsd-2-clause,YASnippet,8
bsd-2-clause,Alloy,8
bsd-2-clause,BlitzMax,8
bsd-2-clause,Jasmin,8
bsd-2-clause,Red,8
bsd-2-clause,AMPL,8
bsd-2-clause,GCC Machine Description,8
bsd-2-clause,Slash,7
bsd-2-clause,Io,7
bsd-2-clause,API Blueprint,7
bsd-2-clause,Crystal,7
bsd-2-clause,APL,7
bsd-2-clause,Pan,7
bsd-2-clause,Zephir,7
bsd-2-clause,RAML,7
bsd-2-clause,Raku,6
bsd-2-clause,VBScript,6
bsd-2-clause,Chapel,6
bsd-2-clause,J,6
bsd-2-clause,Volt,6
bsd-2-clause,POV-Ray SDL,6
bsd-2-clause,Rascal,6
bsd-2-clause,SQL,6
bsd-2-clause,Metal,6
bsd-2-clause,Common Workflow Language,6
bsd-2-clause,Starlark,5
bsd-2-clause,Gettext Catalog,5
bsd-2-clause,Mask,5
bsd-2-clause,Nit,5
bsd-2-clause,mupad,5
bsd-2-clause,Nim,5
bsd-2-clause,Web Ontology Language,5
bsd-2-clause,AspectJ,5
bsd-2-clause,SWIG,5
bsd-2-clause,CWeb,4
bsd-2-clause,Golo,4
bsd-2-clause,Modula-2,4
bsd-2-clause,Myghty,4
bsd-2-clause,Redcode,4
bsd-2-clause,Tea,4
bsd-2-clause,ooc,4
bsd-2-clause,Terra,4
bsd-2-clause,RenderScript,4
bsd-2-clause,ShaderLab,4
bsd-2-clause,Pawn,4
bsd-2-clause,GDScript,4
bsd-2-clause,E,4
bsd-2-clause,PureBasic,4
bsd-2-clause,Bluespec,3
bsd-2-clause,AngelScript,3
bsd-2-clause,Xojo,3
bsd-2-clause,Lean,3
bsd-2-clause,Stan,3
bsd-2-clause,CartoCSS,3
bsd-2-clause,ABAP,3
bsd-2-clause,MAXScript,3
bsd-2-clause,Augeas,3
bsd-2-clause,Clarion,3
bsd-2-clause,JSONiq,3
bsd-2-clause,Brightscript,3
bsd-2-clause,SQF,3
bsd-2-clause,ChucK,3
bsd-2-clause,IGOR Pro,3
bsd-2-clause,Squirrel,3
bsd-2-clause,DCPU-16 ASM,3
bsd-2-clause,Component Pascal,3
bsd-2-clause,G-code,3
bsd-2-clause,XC,2
bsd-2-clause,Shen,2
bsd-2-clause,Smali,2
bsd-2-clause,X10,2
bsd-2-clause,wdl,2
bsd-2-clause,NCL,2
bsd-2-clause,NetLogo,2
bsd-2-clause,Arc,2
bsd-2-clause,MQL4,2
bsd-2-clause,Csound Document,2
bsd-2-clause,WebAssembly,2
bsd-2-clause,Grammatical Framework,2
bsd-2-clause,KRL,2
bsd-2-clause,Csound Score,2
bsd-2-clause,LilyPond,2
bsd-2-clause,VBA,2
bsd-2-clause,Vim Snippet,2
bsd-2-clause,Mirah,2
bsd-2-clause,q,2
bsd-2-clause,PureScript,2
bsd-2-clause,MQL5,2
bsd-2-clause,BitBake,2
bsd-2-clause,Grace,1
bsd-2-clause,YARA,1
bsd-2-clause,DM,1
bsd-2-clause,Odin,1
bsd-2-clause,Self,1
bsd-2-clause,Parrot,1
bsd-2-clause,Frege,1
bsd-2-clause,Harbour,1
bsd-2-clause,REXX,1
bsd-2-clause,Turing,1
bsd-2-clause,SMT,1
bsd-2-clause,Dhall,1
bsd-2-clause,Zeek,1
bsd-2-clause,Zig,1
bsd-2-clause,Jolie,1
bsd-2-clause,TLA,1
bsd-2-clause,Oxygene,1
bsd-2-clause,Papyrus,1
bsd-2-clause,RPC,1
bsd-2-clause,PicoLisp,1
bsd-2-clause,wisp,1
bsd-2-clause,Reason,1
bsd-2-clause,ECL,1
bsd-2-clause,Cool,1
bsd-2-clause,SRecode Template,1
bsd-2-clause,1C Enterprise,1
bsd-2-clause,Nearley,1
artistic-2.0,Perl,2067
artistic-2.0,JavaScript,1289
artistic-2.0,CSS,1236
artistic-2.0,HTML,1135
artistic-2.0,Shell,881
artistic-2.0,Perl6,598
artistic-2.0,Python,578
artistic-2.0,Java,541
artistic-2.0,C,451
artistic-2.0,Makefile,385
artistic-2.0,C++,376
artistic-2.0,Perl 6,316
artistic-2.0,PHP,277
artistic-2.0,Ruby,267
artistic-2.0,C#,196
artistic-2.0,Objective-C,154
artistic-2.0,Batchfile,152
artistic-2.0,R,144
artistic-2.0,TeX,115
artistic-2.0,Lua,67
artistic-2.0,Parrot,66
artistic-2.0,CoffeeScript,61
artistic-2.0,Common Lisp,56
artistic-2.0,Scala,53
artistic-2.0,CMake,52
artistic-2.0,Haskell,50
artistic-2.0,ApacheConf,49
artistic-2.0,Go,49
artistic-2.0,PowerShell,43
artistic-2.0,Prolog,42
artistic-2.0,Emacs Lisp,41
artistic-2.0,Erlang,41
artistic-2.0,ASP,40
artistic-2.0,Visual Basic,39
artistic-2.0,Arduino,38
artistic-2.0,Processing,37
artistic-2.0,Assembly,37
artistic-2.0,Raku,33
artistic-2.0,Protocol Buffer,33
artistic-2.0,Swift,32
artistic-2.0,VimL,29
artistic-2.0,Clojure,28
artistic-2.0,Groovy,27
artistic-2.0,Dockerfile,27
artistic-2.0,XProc,26
artistic-2.0,XS,24
artistic-2.0,GLSL,24
artistic-2.0,Matlab,24
artistic-2.0,XSLT,23
